submission_id,title,main_type,relevance,competence,prior_1,target,prior_0
2589,Tony's clubbing,xor,-0.6036959721664776,1.0148972868197617,-0.753843604928722,0.7113094979936385,-0.9999966187829987
2589,Leo's prize,xor,1.283721320124119,-0.5823181153883878,-0.6615362247333684,0.649118503633539,-0.7846127316605067
2589,Mrs. Sanders' son,xor,1.089428363564793,0.5889731795642551,-0.5076905910744455,-1.092229338449248,-0.7230744781969375
2588,Brad's clothes,xor,-0.6652558572036679,-0.6344333941862551,-0.05503357150386819,-1.1953976550391088,0.17467177042532062
2588,Mrs. Sanders' son,xor,1.2302676811300708,0.7301969253841805,-0.7441495972914346,0.9584719936800061,0.43309028009565803
2587,Chloe's holiday,xor,-1.4195274493046008,0.943751302335499,0.944684394764486,0.6089783818763866,0.7779753839236944
2587,Presents,xor,-0.08872046558153755,0.540595406192179,1.3447860207823858,-0.2382958885603252,1.2114188121097527
2584,Lily's husband,xor,0.7247639685456485,0.5519850541454904,0.8636227995638786,0.6346251723140515,0.6442900250714649
2584,Frank's laptop,xor,1.120732575751076,0.9765889419497137,-1.000705783621637,0.2743218486776868,-0.45237384739060305
2582,Leo's prize,xor,0.8517732259457738,0.18414297008827055,-1.6618115341975896,-2.2497923777808952,-2.1983605497232688
2581,College,xor,0.1484613924064612,-0.24045808788534268,-0.5231373504786202,-0.19132569668516722,-0.9939609659093785
2581,Tony's clubbing,xor,0.44538417721938356,0.4520612052244442,-1.3078433761965509,0.20366929001969414,-1.1509021710529648
2581,Brad's clothes,xor,-0.0890768354438767,-2.164122790968084,-0.44466674790682714,0.5492899033864478,0.10462747009572426
2581,Crush,xor,0.9798451898826438,1.2984736745808503,0.49698048295468955,0.5492899033864478,0.7323922906700687
2580,Frank's laptop,xor,1.2558278425579257,0.8912835120000162,0.5066565481980014,0.9889340275665217,0.4739690289594207
2580,Gigi's exams,xor,0.31980709034083826,-1.485472520000027,0.7354691828680666,-0.9816890896356314,0.572031586675163
2580,Carl's party,xor,0.6942153912276733,-1.1613694247272939,0.08171879809645186,-1.5323043723832919,0.14709383657361333
2580,Semester abroad,xor,0.5382119325248254,0.9182921032727439,1.3565320484011008,-1.0396485930827535,1.2257819714467777
2579,Jimmy's trip,xor,-1.5720612890129404,-0.07953429952989761,-0.02816462455394956,-1.2007721666935498,1.0702557330500873
2579,Pete's accident,xor,0.10729201675755973,0.33217266274251356,-0.746362550679666,-1.9864074876528985,0.9857618593882382
2579,Unexpected guest,xor,0.6297574896639375,0.5941680023704116,-0.7041156138487414,0.584762653668606,-1.1688319189889107
2579,Alissa's paint,xor,-1.7586561007652182,-0.26667382783553906,1.1547496067119363,0.870448224926551,-0.07041156138487405
2571,Frank's laptop,xor,1.5120661459855036,0.4667406339186138,0.2428631090329883,0.7218399927122493,0.13077244332545523
2571,Gerald's graduation,xor,-0.9133800577272839,0.11242657605338872,1.4011333213441632,0.23554778709557608,1.1022248794574083
2571,Gigi's exams,xor,0.3760976708288816,-0.051102989115176696,0.35495377474052137,-0.6154635727336021,0.2428631090329883
2571,School,xor,-1.3432059672460057,0.3304659962781426,0.7285893270989648,0.41790736420182856,0.952770658514031
2570,Joshua's delay,xor,0.3264807767752128,1.0600698122844745,1.3354228693457988,-0.6472852189275904,1.6830383667893907
2570,Crush,xor,-1.2149366611143164,1.0600698122844745,-0.9588394137819077,-2.3733791360678316,-0.5417008168495975
2570,Brad Pitt,xor,-0.8295823016419341,-0.5497989195916088,-0.02027757068420961,0.3264087856130584,-0.6807470158270342
2569,Frank's laptop,xor,0.30274945827211586,0.7791773551472859,-0.3708720318293835,0.4962976952754671,0.7744680664672422
2569,Chloe's holiday,xor,-0.9082483748163476,0.45574524546350687,0.6108480524248671,-0.2721632522478368,0.7744680664672422
2569,Semester abroad,xor,0.48905681720880256,0.8379831932716094,1.6907401451045427,0.36822087068824977,1.5598441338706428
2568,Hippies,xor,-0.6894416016541068,0.23079291867983617,0.5202437461630531,1.6491391192217457,-0.07650643325927259
2568,College,xor,1.2433519482821926,-0.9470468042379484,-1.2241029321483605,-0.33566548444336414,-1.178199072192797
2568,Alissa's paint,xor,-0.07660462240601187,-0.5332112259154835,0.8415707658519977,1.6491391192217457,0.6120514660741802
2568,Crime,xor,0.677656275130105,-0.5332112259154835,0.8415707658519977,-0.37458322177013104,0.6579553260297437
2567,Greg's movie,xor,-0.3031893130692744,0.14556925255362888,0.6839274424911411,0.3086066999241838,1.0569787747590362
2567,Gigi's exams,xor,1.4293210473265792,-0.9053697414920819,0.5482724125755428,-0.23145502494313785,0.5143586550966432
2567,Presents,xor,0.5977160743365695,0.8840669240452095,1.1926338046746345,-0.38575837490522974,1.2265475621535342
2567,Frank's laptop,xor,1.1867695968711598,1.3953345427701498,-0.7743641291015401,0.1543033499620919,-0.8082778865804396
2566,Semester abroad,xor,1.1146269047395607,1.6727744569374972,0.8487706779854557,-1.233335451437081,0.7073088983212131
2566,Lily's husband,xor,-1.5644763281770515,-1.7585577624214712,-1.0609633474818196,-1.233335451437081,-0.8487706779854557
2566,Brad's clothes,xor,-0.4848377119270735,0.47180818016185816,0.7073088983212131,0.6763452475622701,-0.42438533899272785
2565,College,xor,0.8422357844670505,-1.3889235815616365,-0.05987149970439815,-1.4063160419226082,0.2195288322494599
2565,Gigi's exams,xor,-1.173607240650808,-1.3646098208340804,1.6564448251550157,1.1595939293046067,1.416958826337423
2565,Brad Pitt,xor,-0.8698500724823637,0.8236286446459595,-1.2173871606560958,0.8494289877276906,-1.2573014937923612
2565,Frank's laptop,xor,0.7593929204211111,0.6048047980979555,0.2195288322494599,0.9340194263395768,-0.09978583284066359
2563,School,xor,-1.322191468439448,1.29179705649051,1.3023807136623085,-1.0394669357434863,1.4121833031045639
2563,Hippies,xor,0.5351727372254909,0.25835941129810197,0.4239599981242644,0.6906525277758734,0.3141574086820089
2563,Danny's racket,xor,0.18888449549134972,1.7346989044301133,-0.5276624437086167,-0.5092690356327148,-0.6374650331508721
2563,Gigi's exams,xor,0.7240572327168406,-1.181071594505609,0.7533677664510309,-1.932431820140575,1.0827755347777974
2502,Gigi's exams,xor,-0.5644200777993901,-0.1781897386985855,0.8011105921207946,-2.045595533993517,0.7532830940837323
2502,Frank's laptop,xor,1.447374258911307,0.8671900616664494,-0.968506835250513,0.31780587070796434,-0.7293693450652011
2501,Dave's kids,xor,-2.1747453598832376,-0.8870694641568388,-1.5207811579568165,-0.7549633364701123,-1.4700884526915894
2501,Chloe's holiday,xor,-0.13527124248077554,1.0209667417654182,0.91246869477409,-0.2455904829481088,1.0645468105697715
2499,School,xor,-0.9998560043577195,-1.047599595788397,1.300237963787802,-1.5336933394439403,0.7683224331473376
2499,Brad Pitt,xor,-1.6278647343675268,1.1419779377513155,-1.5366448662946752,0.9302730091709146,-0.8274241587740558
2499,College,xor,1.3799665514689188,-0.972096922218062,0.5319155306404645,-0.2765676513751368,0.35461035376030964
2499,Crime,xor,-0.20658181908217346,-0.7455889015070573,0.5319155306404645,-1.5839783669666925,0.7092207075206193
2496,Harold's pet,xor,-0.5012884616697809,-0.3529147230289338,0.13130775294027935,0.5630253554994964,-0.018758250420039906
2496,Pete's accident,xor,0.9598313956002783,0.2593710615031923,0.018758250420039906,0.5630253554994964,0.09379125210019953
2496,Mrs. Gibbs' worry,xor,-0.6256390878204243,1.0417362306275757,-0.3564067579807582,0.5630253554994964,-0.39392325882083806
2496,Tony's clubbing,xor,0.7422177998366524,0.8036250921984155,-1.406868781502993,0.5630253554994964,-1.3318357798228333
2495,Semester abroad,xor,-0.5469645246864868,1.0581748685164858,0.8379554689766506,-2.190677838012715,-0.10148249624284687
2495,Greg's movie,xor,-0.5469645246864868,-0.08139806680896045,1.325071450942316,-0.1790641015419089,1.2902774522304827
2493,Frank's laptop,xor,-0.20942115046812734,-0.04086016466325914,-0.4782288232187726,0.40726574201052634,-0.5845018950451665
2493,Tony's clubbing,xor,-1.2934835764207866,1.2163756711293299,-0.7970480386979543,0.40726574201052634,-0.6907749668715604
2492,Greg's movie,xor,-1.660067451971453,-0.9998980305620149,1.111074969825528,-1.264962141055651,1.4490056058093292
2492,Crime,xor,-0.17285574647246957,0.4794031653379523,0.6195394993036354,-0.41660429795245996,0.31232983022745253
2492,Unexpected guest,xor,0.8708015907197995,1.054686963743495,-1.3158814158763168,-1.2346636466591085,-1.3773233496915533
2492,Pete's accident,xor,0.8708015907197995,-0.1232750996583306,-0.33281047483253157,0.6135445115299865,-0.1792056402944401
2491,Brad Pitt,xor,-0.8613478801022502,0.5194357061716965,-1.8752701900780522,-0.9641783798055715,-0.4569986177501136
2491,Danny's racket,xor,0.32234491218550465,-0.7865740693457118,1.2764444150951448,-0.9641783798055715,0.5515500559053095
2490,Crime,xor,-0.23884392964584972,-0.22163671570798513,0.9357476136692464,-0.432564810962134,0.9817679881119963
2490,Crush,xor,1.044089178166143,0.8177630545087727,-0.5829247429414979,0.578029083675064,-0.8590469895979969
2490,Unexpected guest,xor,0.880310483551846,0.48148665826217457,-0.9050673640407466,0.6699012559148093,-0.7670062407124971
2489,Semester abroad,xor,0.738691188069973,0.8495525018249905,1.3170774991256375,0.4506433100335473,1.3455548504580837
2489,Dave's kids,xor,-0.7911870085419508,-1.3723540414096,0.2349381484926813,0.28677301547589373,0.14950609449534263
2489,College,xor,1.068664916750976,0.24833073130268954,-0.7332917968104901,0.942254193706508,-0.7048144454780438
2489,Alissa's paint,xor,-1.061165513826408,-1.476914349326522,1.1746907424634065,0.28677301547589373,1.2316454451282988
2488,Unexpected guest,xor,0.7513543155619427,-0.10582948114897868,-0.5511070751355519,-1.3703267375616743,-0.44613429891925627
2484,Grandma,xor,0.26704827238838547,1.925409245587741,-1.0607612014673182,0.9973142465251524,-0.9664713168924454
2483,Alissa's paint,xor,-0.7375675209451785,0.34821385678660144,1.074033708647735,-0.7754831145122593,1.0218539333288168
2483,Brad Pitt,xor,-0.8342976876265135,-1.2868772968200488,-0.9087977534711602,0.7080498002068455,-1.0131573041089967
2482,Unexpected guest,xor,1.1381120628847314,0.42114250002974335,0.2651572111486619,0.8526847834225421,0.35738580633080524
2482,Chloe's holiday,xor,-0.9515363148708411,0.14038083334324777,1.0952145677879515,-0.800096294577099,1.04910027019688
2480,Gerald's graduation,xor,-1.2036241437256938,-0.9076777953060718,0.9463675123139694,0.37000643495047747,0.9762528021765159
2480,Pete's accident,xor,1.4129500817649447,0.6439081795761022,-0.6973234301260829,0.37000643495047747,-0.6076675605384436
2479,Brad Pitt,xor,-1.5099859978229917,0.5992101942446769,-1.3933540643276587,-1.510396637665814,-1.4725969495026916
2479,Semester abroad,xor,0.5085853621910338,0.6275751738538924,0.7858252779857413,1.039263741513175,1.2612825890359378
2479,Gigi's exams,xor,0.6662862496921295,-0.8474037658253123,0.31036796693554497,0.15242534875526564,0.1518821965854795
2479,Joshua's delay,xor,-0.8791824478186088,-1.5281632764464836,-0.6009252125773314,-1.3995418385710754,1.063175376098356
2477,Gigi's exams,xor,0.5502168944123705,-1.3937211338203468,-1.2435454268976949,-0.18472632586860466,-0.95657340530591906
2477,Carl's party,xor,0.2615785235730942,-0.06930105085294543,0.7174300539794393,-0.18472632586860466,-1.100059416101807
2477,Mrs. Gibbs' worry,xor,1.0553340433811043,1.2551190321144559,1.1957167566323987,0.693971872857731,0.8609160647753271
2476,Lily's husband,xor,-1.7167888109104743,1.1698441159336916,0.8032257329091237,-0.19193579585896145,0.7559771603850577
2476,Semester abroad,xor,0.08561414017663782,0.6516069831422191,0.8504743054331898,-1.9698673785524992,0.8032257329091237
2476,Dave's kids,xor,-0.9958276304756294,-0.8421353407861428,-1.5592028932941815,0.5353998516065767,-0.7087285878609916
2476,Carl's party,xor,0.08561414017663782,-0.3543827452176981,0.8032257329091237,0.6162149235471921,0.8504743054331898
2475,Jimmy's trip,xor,-1.4694541273747534,-0.4770415393032781,-1.0440727875359692,0.6579724136504238,-1.5139055419271554
2475,Leo's prize,xor,1.039541888670389,-0.4305009013224705,0.7569527709635778,0.6579724136504238,0.9918691481591709
2475,School,xor,-0.6801070661470681,0.2676086683896438,0.9135636890939732,0.6579724136504238,0.7569527709635778
2475,Crush,xor,1.0113509221979717,0.5468524962744895,-0.574240033144783,0.6579724136504238,-0.4176291150143876
2474,School,xor,-0.8216688489424848,0.3619952148470225,1.2783056733935463,0.37000643495047747,0.09495985002352063
2474,Joshua's delay,xor,-0.7949479107654934,-0.15056438139654918,-0.03652301923981555,0.37000643495047747,2.023375265885785
2474,Jimmy's trip,xor,-1.035436354358416,0.028831477288700908,-0.16800588850315173,0.37000643495047747,-0.08035064232759428
2473,Carl's party,xor,0.951630488525546,-1.0730138627117478,0.4909466757221013,-1.0738404683165073,0.7547389193936782
2473,Crime,xor,0.5747471267332506,-0.2664531068478837,0.798704293338941,-0.5497379585811297,0.05129293626947318
2473,Mrs. Sanders' son,xor,0.6501237990917097,1.087416733352174,-1.2237029081431485,0.6124023890929683,-0.8280145426357831
2472,Brad's clothes,xor,-1.0265395621585183,-0.3784134015544579,0.8631429373917667,-0.7342360411356583,0.546393235596623
2472,Hippies,xor,-0.9145534281048617,0.8087658974399199,0.4196933548785655,-2.152071155052792,0.4513683250580799
2470,Leo's prize,xor,0.3758515398192126,-0.41729348000494343,-0.8866884353695456,0.36630396346855043,-0.5066791059254546
2470,Jimmy's trip,xor,-1.4588136037050794,0.6027572488960293,-1.0555814706780304,0.9523903050182311,-1.1400279883322728
2470,Pete's accident,xor,1.1912582702744534,-0.07727657037128582,0.12666977648136366,0.8547092480932843,0.08444651765424244
2470,Joshua's delay,xor,-1.3059248417447218,-0.66457850519305806,0.591125623579697,-1.196592947330598,0.5489023647525758
2469,Brad's clothes,xor,-0.36698110001020606,-1.1238051700849656,-1.231915247146394,-1.7630119246819844,-1.693883464826292
2467,Gigi's exams,xor,-0.23373452671486586,0.34254232496562753,0.6642256849392995,-1.2025028944401819,0.7499322249314672
2467,Grandma,xor,-1.2855398969317622,0.528327992743595,1.0070518449079702,0.7636332249364659,0.8356387649236349
2466,Danny's racket,xor,-0.7299303905853803,1.0401714059802407,-1.2895818936728198,0.1285821544183557,1.036953094456732
2466,Chloe's holiday,xor,0.389548343162146,0.9028550487551265,-0.6198218213324943,-2.0946447735893425,-1.1485797731801197
2466,Carl's party,xor,0.3592921611689696,-1.0470372238414964,-0.267316520100744,-0.8668925894656884,0.049938251007831204
2461,Leo's prize,xor,-0.6778529776631612,-0.06105902176530691,-0.3545713586880866,0.4881258962329208,-0.6922583669624548
2461,Mrs. Sanders' son,xor,0.8037928751524918,0.9602918877634632,-0.7935644694447652,0.4319387427097069,-0.7260270677898916
2461,Crime,xor,0.8037928751524918,0.3830065910732888,1.1650201785465701,-0.12993279252243214,1.7390880926129961
2460,Leo's prize,xor,0.11733905896705252,0.13022892605597236,-0.5214356435228644,-1.3570885907396828,0.701781805944306
2460,Jimmy's trip,xor,-1.0379993677854646,-0.1987704660854315,0.8899691058623321,-0.05428354362958731,0.8429222808828256
2460,Crush,xor,0.8755299015233918,1.0623938704566165,-1.3212316681744758,0.9590092707893758,-1.7916999179695412
2460,Rabbits,xor,0.8394255756873757,0.02056246200883774,1.1722500557393714,1.103765387134942,-0.6155292934818775
2459,Grandma,xor,-1.108777966196931,0.8692458466489383,0.3929007437702886,0,1.120328406522137
2458,Alissa's paint,xor,-0.4303163868280571,0.297723161760663,0.9703708495659699,-1.655580689859277,0.8612041289897983
2458,Presents,xor,-0.5747582509381741,0.015669640092666474,1.3342599181532087,-1.4419573750387253,1.4434266387293804
2458,Tony's clubbing,xor,0.9900286102547607,1.4259372484326491,-1.1037968413812909,0.5874641157565177,-1.3221302825336343
2457,Leo's prize,xor,0.9359393605786551,0.3337018471083177,-0.7497555346809025,0.5611266372207758,-0.7268622359120199
2457,Joshua's delay,xor,0.12314991586561251,-1.1722346936881929,1.264854756980759,-1.603218963487931,1.2419614582118765
2456,Eyewitness,xor,0.19470246071604017,-1.6948203933794137,-0.5841150803294585,-2.5150785548613563,-0.6212017520964082
2456,Lily's husband,xor,-0.2013025441301432,-0.37418112581103935,0.5655717444459836,-0.25299606764877547,0.639745087979883
2455,Greg's movie,xor,-1.31632822369815,-0.061128048271285575,1.6782551497756681,-1.0290441487306716,1.0599506209109484
2455,Hippies,xor,-1.030311226943984,0.8936338485373654,-0.9127352568955388,0.9261397338576044,-0.853849111289375
2455,Crime,xor,-0.016250965724668515,0.497756964494754,0.9716214025017026,-0.5145220743653358,1.1188367665171122
2454,Lily's husband,xor,-0.5357190392317303,-0.41760586443796566,-0.28439707379700874,0,-0.1788476443465725
2454,Jimmy's trip,xor,-0.5357190392317303,-0.41760586443796566,-0.8473273641993354,0,-0.8825105073494808
2454,Crime,xor,-0.5357190392317303,0.8506786127440041,-0.28439707379700874,0,-0.1788476443465725
2452,Brad Pitt,xor,0.30865293104933184,-0.5471946825613777,-0.26349376280003556,0.9661477932705526,-0.31449255560004247
2452,Gigi's exams,xor,1.9999018683059446,0.3976018916453176,1.9294543276002616,-1.0949674990399596,1.8784555348002545
2451,Chloe's holiday,xor,-0.26028193618341505,0.45779704456606046,-0.40168203126352725,-2.2432291679886553,-0.3257736159066402
2450,Grandma,xor,-1.3954892236929022,-0.09106246652182567,-0.345880874632722,0.7934026991497347,0.9684664489716216
2450,Mrs. Gibbs' worry,xor,0.4499740762111807,1.393956218295639,0.2767046997061776,0.7934026991497347,-0.4150570495592664
2450,Greg's movie,xor,-1.463839716281942,-0.6234276554186527,2.559518472282143,0.5520634750737697,0.691761749265444
2450,Lily's husband,xor,0.8145100366860613,1.393956218295639,-0.4150570495592664,0.7934026991497347,0.2075285247796332
2449,Greg's movie,xor,-2.133471855459685,-1.3739196071272275,1.9219594444268302,-1.263606308821832,1.4496690690045375
2449,Unexpected guest,xor,1.0288316054247213,-1.6065409162704618,-0.8724252768217351,0.717319945007949,-0.9511403393921172
2449,Chloe's holiday,xor,0.20576632108494425,0.8650604933764026,-0.6756376203957798,-1.263606308821832,-0.5575650265402066
2449,College,xor,0.03248941911867541,0.5161285296615511,0.7412335058710984,-1.263606308821832,0.5444458494451431
2448,Pete's accident,xor,1.4625943820838254,0.31842576881923274,-0.41381120771704455,0.7508277228532745,-0.271933079356915
2448,Presents,xor,0.6556457574858529,1.0976323560474728,1.1468482042443806,0.7508277228532745,0.9576773664308745
2448,Joshua's delay,xor,-0.5547771794111063,-0.19105546129153964,1.1468482042443806,-1.5114064550942539,1.3360190420578868
2447,Gerald's graduation,xor,-1.0975401497167196,0.9765313956594504,0.6671818176617158,0.34877399422556843,0.5632054304936561
2447,Pete's accident,xor,0.5768466833394852,0.11949118343512262,-2.0362042487078336,0.3784568873511487,-0.09531168823738796
2447,Crime,xor,0.9443950125469448,-0.6056966884470009,-0.3725820540188802,-2.5898324252068803,-0.5805348283549994
2446,Grandma,xor,-1.0216371264375863,0.18564569993921062,-1.1751216690397241,-0.030849175546681366,-1.123278065993854
2446,Mrs. Sanders' son,xor,1.1334581054506556,1.1191783624906697,-1.0714344629479837,1.2031178463205732,-1.0195908599021135
2446,Brad's clothes,xor,0.2388902733461023,0.22807900278245877,0.8986224527950835,0.8329277397603968,1.1578404680244343
2446,Lily's husband,xor,0.07624157659981988,1.1191783624906697,0.4320300253822517,-0.1542458777334068,0.6394044375657325
2444,Bill's order,xor,-1.3554263131389712,1.0976642731602146,0.34191245689068767,0.9565617556173207,0.47012962822469545
