submission_id,title,main_type,relevance,competence,prior,target
2608,Joshua's delay,xor,-0.4793942271689154,0.5522518605659501,1.0699720042444343,0.18369834210465333
2608,Stand-up comedy show,some,-0.9176975205804951,0.14491715490028478,-1.4248370910792716,0.8135212293206076
2608,Swiss watch prototype testing,some,0.6163640063600341,-1.7037557400438887,-0.04839069365929602,0.18369834210465333
2608,Chloe's holiday,xor,-1.5203645490214173,0.14491715490028478,0.9839441044056857,-1.565809677939664
2608,Toby's carrots,some,0.6163640063600341,0.6775856161553856,-0.7366138923692839,0.7785310689197212
2608,Rotten tomatoes,some,1.2190310348009563,-1.1084204009940701,-0.7796278422886581,0.3936393045099714
2605,Gourmet desserts,some,-0.0049339740961175564,-0.4427669677878511,0.48274648644502366,-0.9427112805991851
2605,Leo's prize,xor,0.7055582957448105,-1.2707986997547414,-0.10176817822354553,-1.9278870332974325
2605,Stand-up comedy show,some,-1.9785236125431402,-1.2247969368676919,-1.7718100772766003,0.7558676033633106
2605,Crush,xor,0.03453781867282289,0.15525594974379192,-0.602780747939462,0.7558676033633106
2605,Gigi's exams,xor,1.2976351872789174,-0.4427669677878511,0.7332527713029818,-0.29725130469343675
2605,Mrs. Todd's math exams,some,-0.6759544511681053,1.0752912074847811,-0.7280338903684411,0.7558676033633106
2605,Gift unwrapping,some,-0.04440576686505801,1.0752912074847811,1.317767435971551,0.7558676033633106
2605,Semester abroad,xor,0.6660865029758701,1.0752912074847811,0.6706262000884923,0.14437920513681213
2603,Youth hostel,some,0.4952729175074617,0,0.8156190619972378,0.9683230255428398
2603,Hippies,xor,-1.5958794008573767,0.3754586035711457,-1.3696244625991352,-1.4807688878576073
2603,Harold's pet,xor,-1.100606483349915,-0.6101202308031117,-1.2619011902598773,0.5157734328492789
2603,College,xor,0.6878790520936968,-1.9711576687485148,-0.9079532954308873,-1.6937334020663417
2603,Toby's carrots,some,0.6878790520936968,1.4079697633917962,0.35394789482899,0.5157734328492789
2603,Swiss watch prototype testing,some,0.4952729175074617,0.18772930178557284,0.6617286729411552,0.4625323042970953
2603,School,xor,-0.7704245383449404,0.7509172071422914,0.9541204121477121,0.3294294829166362
2603,Suzy's fruits,some,1.100606483349915,-0.14079697633917962,0.7540629063748048,0.38267061146881987
2601,Youth hostel,some,-0.46304617988477387,0.870385265462443,0.009172933338328906,-1.171300032135735
2601,Leo's prize,xor,-0.4081666326391711,-0.856459101215044,-0.981503867201193,-1.8705836334108006
2601,Toby's carrots,some,0.9089425012552969,1.176760878905223,-0.02751880001498672,0.6468373311794358
2601,Chloe's holiday,xor,-0.8197632369811922,-0.6614928017514567,0.009172933338328906,0.6468373311794358
2601,Emails from a broken laptop,some,1.704695936316538,-0.717197458741053,1.8437596010041102,0.6468373311794358
2601,Gourmet desserts,some,-0.9020825578495966,-1.3856533426162092,-1.4951881341476119,0.6468373311794358
2601,Gigi's exams,xor,0.8266231803868926,0.703271294493654,0.009172933338328906,-0.19230299035064305
2601,Hippies,xor,-0.8472030106039937,0.870385265462443,0.6329324003446946,0.6468373311794358
2600,Rotten tomatoes,some,0.9498775737987503,-0.7738158394902872,-0.4620629859598796,0.2096955267117447
2600,Gerald's graduation,xor,-1.0031417368155027,0.27067632245545026,1.840330864080206,1.3087893218905446
2600,Puzzles,some,0.026632081508376176,1.0858897171448063,0.5940809819484166,1.3087893218905446
2600,Pete's accident,xor,1.4825192039662738,0.32162715962353505,-0.5888002621088751,0.6146248196723552
2600,Gigi's exams,xor,0.4882548276535632,-1.4616521412594314,0.5095894645157529,-0.947245310318571
2600,Gift unwrapping,some,-1.0386511788266708,1.0858897171448063,-1.4759611951518439,-0.658010101060992
2600,Hotel check,some,0.31070761759772203,0.6273321826320436,0.08713187735243444,-1.1786334777246341
2600,Dave's kids,xor,-1.216198388882512,-1.155947118250923,-0.5043087446762115,-0.658010101060992
2599,Leo's prize,xor,0.7435843679511441,-0.22445913579708268,0.507123173443571,0.6823592297257334
2599,Lily's husband,xor,-1.4494755190937048,0.19239354496892802,0.507123173443571,-0.18307198846300163
2599,Harry Potter,some,-0.05139984110261365,1.3467548147824961,0.4030979070961718,1.8140769765879252
2599,Swiss watch prototype testing,some,1.2918493397123563,-0.5451150440786294,0.4030979070961718,-1.5145046318302862
2599,Mrs. Sanders' son,xor,0.3049723905421743,0.28859031745339203,0.4030979070961718,-0.4493585171364586
2599,Mrs. Gibbs' worry,xor,0.6887578707750228,1.3467548147824961,0.4030979070961718,0.5492159653890049
2599,Suzy's fruits,some,-0.07881308969067426,-1.1222956789854135,-0.22105369098822328,-0.3827868849680943
2599,Stand-up comedy show,some,-1.4494755190937048,-1.2826236331261869,-2.405584284283606,-0.5159301493048228
2597,Semester abroad,xor,-0.15445471718263928,0.41852649055102764,1.6004503662325444,0.35355339059327373
2597,Harold's pet,xor,-0.3898142862228516,-0.3255206037619104,-1.0473202113306452,0.35355339059327373
2597,Puzzles,some,-0.3898142862228516,0.8243703601762665,-0.394445274397256,0.35355339059327373
2597,Harry Potter,some,-0.4486541784829046,0.8243703601762665,-1.1198618709899109,0.35355339059327373
2597,Dinosaurs,some,-1.0958929933434884,-0.2578799588243706,0.7662212801509916,-2.4748737341529163
2597,The game,some,-0.6251738552630638,0.14796391080086835,0.983846259128788,0.35355339059327373
2597,Carl's party,xor,1.3753824815787403,-2.219458662013025,-0.21309112524909232,0.35355339059327373
2597,Crush,xor,1.7284218351390588,0.5876281028948772,-0.5757994235454197,0.35355339059327373
2596,Harvard admission exams,some,0.7763611472485626,0.013717581529218358,0.9139818739652215,0.3461054807639464
2596,Teacher problems,some,-0.7390958121806316,-0.42524502740576914,-0.6151132763948449,0.2757111456933133
2596,Chloe's holiday,xor,-0.8633135957404017,1.1934295930419971,1.3032060940568748,-1.578006344500027
2596,Gerald's graduation,xor,-1.0123749360121257,-0.342939538230459,1.3310078240634213,0.2287815889795578
2596,Attendance,some,1.1241709412159187,1.8518735064444785,-0.9209323064668582,0.7684714911877455
2596,Rotten tomatoes,some,1.1241709412159187,-0.8916427993991933,-0.9209323064668582,0.7684714911877455
2596,Tony's clubbing,xor,0.6521433636887927,-0.8916427993991933,-0.4344020313522916,-1.578006344500027
2596,Harold's pet,xor,-1.0620620494360338,-0.5075505165810793,-0.6568158714046649,0.7684714911877455
2595,Tail-donkey blindfold,some,-0.1309771624280233,1.6941980897272593,-1.4319870875628493,-1.4948015982670806
2595,Attendance,some,1.188496473883915,0.7302577972962325,-0.544363130138904,0.8179103084857611
2595,Gigi's exams,xor,-0.2862093549353102,-0.8470990448636296,-0.017336405418436434,0.3666494486315481
2595,Hippies,xor,-0.713097884330349,0.1752618713510958,0.5374285679715294,-1.5512092057488573
2595,Harold's pet,xor,-1.8385312800081788,-0.7302577972962325,-0.3779336381219142,0.4230570561133247
2595,Final exam,some,1.188496473883915,-1.2268330994576706,-0.8217456168338869,0.8179103084857611
2595,Suzy's fruits,some,0.21829527071337215,0.7302577972962325,1.2308847847089868,0.8179103084857611
2595,Chloe's holiday,xor,0.37352746322065905,-0.5257856140532874,1.4250525253954747,-0.1974266261862182
2594,Carl's party,xor,0.6329491478157232,-1.1581191798974673,0.9358781641536903,-2.4355041171676155
2594,Mrs. Todd's math exams,some,-1.5417992062177874,0.6996349801437142,-0.16958866061845396,0.4556749638571668
2594,Harvard admission exams,some,1.1198331076739718,-1.2772059850283122,-1.023813025215111,0.3613973851280978
2594,Mrs. Gibbs' worry,xor,0.47065449452964037,0.9854433124577421,1.614232806627506,0.3928232447044541
2594,Jimmy's trip,xor,-1.411963483588921,-0.20542473885070756,0.05652955353948465,-0.07856464894089082
2594,Gourmet desserts,some,-0.01622946532860829,-0.8961282086096083,-0.7725705650396235,0.3928232447044541
2594,Tail-donkey blindfold,some,0.8601616624162393,0.9854433124577421,-1.2248069933555008,0.4556749638571668
2594,Chloe's holiday,xor,-0.11360625730025802,0.8663565073268971,0.584138719908008,0.4556749638571668
2592,Emails from a broken laptop,some,0.7952426262414952,-0.7753991333014099,0.1603058624727967,0.46829623380296953
2592,Gigi's exams,xor,0.2525178007496691,-0.9940138669194284,0.302799962448616,-1.4863315246789903
2592,Eyewitness,xor,-0.8027804710399928,-1.4858970175599704,-1.5496233372370347,0.5334504924190349
2592,Bill's order,xor,-1.0138401253979252,1.0008455773449916,0.23155291246070636,-0.28097774028178174
2592,Greg's movie,xor,-0.9836887462039349,-0.20153545755411092,1.692117437212854,-1.518908653987023
2592,Van Gogh exhibition,some,-0.7424777126520121,0.536289268406702,-1.1933880872974865,0.4357191044949369
2592,Toby's carrots,some,1.2475133141513504,0.8368845271314775,0.37404701243652566,0.9569531734234595
2592,Youth hostel,some,1.2475133141513504,1.0828261024517485,-0.017811762496977412,0.8917989148073941
2591,Emails from a broken laptop,some,1.7253798158654887,0.81174433844333,-0.4685808049087814,-1.4269679334174288
2591,Brad's clothes,xor,-1.0484365388273544,-0.8359755127252205,-0.7058369086600631,0.01965520569445494
2591,Eyewitness,xor,-0.7842635526661312,-1.126749604107906,-0.7532881294103194,-1.6156579080841962
2591,Lily's husband,xor,-1.147501408637813,0.9813625584165632,-0.278775921907756,0.9316567499171642
2591,Hotel check,some,-0.3549824501541436,-1.126749604107906,-0.8481905709108322,0.8058634334726525
2591,Tail-donkey blindfold,some,0.5035797548698316,0.7390508155976587,0.2906387270953201,0.8058634334726525
2591,Gerald's graduation,xor,0.5366013781399845,-0.5694325956244256,2.093785115605061,0.05110353480558285
2591,Harry Potter,some,0.5696230014101374,1.126749604107906,0.6702484930973709,0.42848348413911774
2590,Mrs. Todd's math exams,some,-0.9310133356945705,0.9213363704920032,-1.0619245939630333,-1.6201851746019649
2590,Violinist,some,1.2357086091946117,-1.0833295784905972,0.3250789573356224,-1.6201851746019649
2590,Tail-donkey blindfold,some,0.4231878798611684,0.9213363704920032,-1.0619245939630333,0.5400617248673216
2590,Attendance,some,1.3259886902316609,0.9213363704920032,-1.0619245939630333,0.5400617248673216
2590,Eyewitness,xor,0.5811780216760046,-0.5366025014953426,1.7120825086342781,0.5400617248673216
2590,Bill's order,xor,-0.9310133356945705,0.9213363704920032,0.3250789573356224,0.5400617248673216
2590,Harold's pet,xor,-0.7730231938797343,-0.9618346724916518,0.15170351342329047,0.5400617248673216
2590,Joshua's delay,xor,-0.9310133356945705,-1.1035787294904216,0.6718298451602864,0.5400617248673216
2589,Brad's clothes,xor,-0.9746800788423073,-0.1748761852438793,0.6284396979436374,-1.9350445616323233
2589,Gift unwrapping,some,-0.4972857545113813,0.9443314003169482,0.32869610217648243,0.7688180887867387
2589,Picnic pictures,some,-0.682939102862297,-1.09059148252092,1.2279268894779474,-0.18199075531666764
2589,Stand-up comedy show,some,-0.842070544305939,-1.5738856671949137,-1.1155230410652641,0.7688180887867387
2589,Tony's clubbing,xor,-0.5768514752332022,0.9697679363524215,-0.9247771164861656,0.6796797596520444
2589,Leo's prize,xor,1.226638194461407,-0.5564242257759796,-0.7885300275010951,0.6202542068955815
2589,Attendance,some,1.306203915183228,0.9188948642814748,1.3369245606660036,0.32312644311326705
2589,Mrs. Sanders' son,xor,1.0409848461104916,0.562783359784848,-0.6931570652115459,-1.0436612702853796
2588,Dinosaurs,some,-0.35702237353675165,0.6977273214313529,1.6561245774321076,-0.8952707647546488
2588,Brad's clothes,xor,-0.6356739821508016,-0.6062220989485525,-0.11862473717420677,-1.1422420102042072
2588,Mrs. Sanders' son,xor,1.1755614738405236,0.6977273214313529,-0.30349445744569786,0.9158517018754454
2588,Hotel check,some,1.1755614738405236,0.6977273214313529,-0.6855585460067795,0.9158517018754454
2588,Harry Potter,some,-0.8446626886113392,0.6977273214313529,1.483579505178716,0.9158517018754454
2588,Dave's kids,xor,-1.1465352646098934,-1.5899032406386564,-0.8088050261877735,-1.1422420102042072
2588,Carl's party,xor,1.1755614738405236,-1.2925112675695554,-0.8088050261877735,-0.48365202233871835
2588,Mrs. Todd's math exams,some,-0.542790112612785,0.6977273214313529,-0.4144162896085925,0.9158517018754454
2587,Chloe's holiday,xor,-1.3564054441621693,0.9017855942483599,0.9936956346011909,0.581898992484331
2587,Presents,xor,-0.08477534026013558,0.5165567967053712,1.3984596405487228,-0.2276996057547382
2587,Suzy's fruits,some,0.7629780623412203,0.16634879893901786,0.5241693877020539,0.581898992484331
2587,Van Gogh exhibition,some,-1.3564054441621693,0.0262655998324765,-0.2205963832414049,-2.2516961013524113
2587,Jimmy's trip,xor,0.7629780623412203,0.6216191960352773,-1.030124395136469,0.581898992484331
2587,College,xor,-0.5934273818209491,-0.8492543945834069,0.5241693877020539,-0.4300992553145055
2587,Teacher,some,0.7629780623412203,0.6916607955885479,-1.094886636088074,0.581898992484331
2587,The game,some,1.1020794233817626,-2.074982386765644,-1.094886636088074,0.581898992484331
2585,Greg's movie,xor,-0.15997321131973868,-0.8897392278912115,1.1300788296785933,-0.008724680635794483
2585,Emails from a broken laptop,some,-0.833544627402849,-0.48300129514094337,-0.9012727456449029,-1.8234582528810468
2585,Restaurant,some,-1.4060803310734926,1.0931081942663456,-0.9012727456449029,1.3872242210913228
2585,Mrs. Todd's math exams,some,0.0757767843093499,-0.533843536734727,-0.9905629247800016,0.41005998988234066
2585,Rotten tomatoes,some,1.4229196164755704,0.07626336239067527,1.5542071805703124,0.9684395505731875
2585,Gigi's exams,xor,-0.025258928103116637,-1.4490038854228302,-0.4101767604018598,-0.3577119060675738
2585,Frank's laptop,xor,1.4229196164755704,1.0931081942663456,0.7059504787868743,0.13087020953691725
2585,Danny's racket,xor,-0.49675891936129385,1.0931081942663456,-0.186951312564113,-0.7066991314993532
2584,Swiss watch prototype testing,some,-0.01013467245977322,-0.9872594537896257,0.17757120130114434,0.41861530564222704
2584,Gourmet desserts,some,-0.8209084692416309,-1.149548679070112,-0.47352320346971827,-0.8646166593171232
2584,Jimmy's trip,xor,-1.442501713441055,0.5274399821615808,-1.5389504112765844,1.0758804584262844
2584,Lily's husband,xor,0.6925359514178367,0.5274399821615808,0.828665606072007,0.6064053492948149
2584,Hotel check,some,0.5303811920614652,0.6626810032286528,-0.3551424026022887,0.512510327468521
2584,Rotten tomatoes,some,1.0708970565827036,-1.420030721204256,0.47352320346971827,0.04303521833705138
2584,Frank's laptop,xor,1.0708970565827036,0.9331630453627968,-0.7694752056382922,0.26212360259840384
2584,School,xor,-1.09116640150225,0.9061148411493825,1.657331212144014,-2.0539536024501794
2582,Leo's prize,xor,0.8138974990799965,0.1759547004563247,-2.0275683760487766,-2.1497510533885715
2582,Hotel check,some,-0.12371241986015948,-0.48094284791395414,-1.002131496208016,0.6339620623074945
2582,Gerald's graduation,xor,-0.8008751390947166,-0.9501553824641533,1.048742263473505,0.25263149851351285
2582,Puzzles,some,-0.8008751390947166,1.3959072902868426,0.39619152175665745,1.0915587388602725
2582,Pete's accident,xor,1.8035968579612722,0.36363971427640435,0.39619152175665745,0.29076455489291103
2582,Harry Potter,some,-0.8008751390947166,1.3959072902868426,0.39619152175665745,0.5958290059280963
2582,Martha's cookies,some,-0.8008751390947166,-0.9501553824641533,0.39619152175665745,-0.4718965726950523
2582,Gigi's exams,xor,0.709718619197757,-0.9501553824641533,0.39619152175665745,-0.2430982344186633
2581,College,xor,0.141859772424034,-0.22976565874811578,-0.8597113468857382,-0.1828180333666758
2581,Tony's clubbing,xor,0.42557931727210196,0.4319594384464577,-1.2851355185405366,0.19461274519678393
2581,Star Trek expert,some,1.276737951816306,0.5790094600452518,-0.29247911801267384,0.5248646764398112
2581,Dinosaurs,some,-1.6172014056339876,-0.523865701945704,2.0473538260887167,-2.400223857427002
2581,Brad's clothes,xor,-0.0851158634544204,-2.067890928733042,-0.32793113231724036,0.5248646764398112
2581,Martha's cookies,some,0.1986036813936476,-0.009190626349924631,0.2747531108603906,0.47768582911937874
2581,Restaurant,some,-1.276737951816306,0.5790094600452518,0.06204102503299142,0.3361492871580813
2581,Crush,xor,0.9362744979986244,1.2407345572398252,0.38110915377409016,0.5248646764398112
2580,Frank's laptop,xor,1.1999850537659351,0.8516508846384319,0.7349684152591671,0.9449591831179979
2580,Van Gogh exhibition,some,-1.0360119408289752,0.5419596538608202,-0.8537511894424669,0.9449591831179979
2580,Gigi's exams,xor,0.30558625592797106,-1.419418141064053,0.8834468829882918,-0.9380364052196976
2580,Restaurant,some,-1.2745182869190987,1.1613421154160435,-1.1210124313548913,0.9449591831179979
2580,Dinosaurs,some,0.8124122413694841,-0.12903801282400482,-0.3786200927092679,0.0034613889491501753
2580,Champagne reception,some,-1.1850784071353024,-0.774228076944029,-1.1210124313548913,0.5572836208131783
2580,Carl's party,xor,0.6633457750631567,-1.1097269102864415,0.39346793948218034,-1.4641675254905242
2580,Semester abroad,xor,0.5142793087568294,0.8774584872032328,1.4625129071318779,-0.9934186284061004
2579,Jimmy's trip,xor,-1.5021565747237562,-0.07599765466516796,0.5426101005497938,-1.1473775339106125
2579,Pete's accident,xor,0.10252107186541956,0.3174019694839368,0.1479845728772165,-1.8980780765435783
2579,Rotten tomatoes,some,0.5660946142134037,0.6035107870469221,1.7887959774105642,0.5587600629824916
2579,Harvard admission exams,some,0.6017541174709409,-2.329104592973677,-0.08048283788059142,-0.12369497577475004
2579,Restaurant,some,0.7087326272435526,0.7108015936330415,-1.3682082439700542,0.6611283187960778
2579,Hotel check,some,0.6017541174709409,0.4604563782654294,-0.7035757763109767,0.5587600629824916
2579,Unexpected guest,xor,0.6017541174709409,0.5677471848515488,-0.8905036578400922,0.5587600629824916
2579,Alissa's paint,xor,-1.6804540910114423,-0.25481566564203373,0.56337986516414,0.8317420784853883
2572,Semester abroad,xor,0.13360232037611516,0.6404426756090187,0.3350741042743369,-1.2234902409004218
2572,Mrs. Todd's math exams,some,-2.0040348056417274,1.0086013394321671,-2.310705835969778,0.8502220318121575
2572,Pete's accident,xor,0.3222173609071013,-0.5253930931642848,0.5439514679778197,-1.1198046272647928
2572,Joshua's delay,xor,0.3850890410840967,-0.67879253642393,0.7876417256318828,-1.2234902409004218
2572,Gift unwrapping,some,-0.6837295219248247,0.9165616734763801,0.3350741042743369,0.7672735409036543
2572,The game,some,1.076677523031046,-0.8935517569874333,-0.4308095626384332,0.3110568409068869
2572,Schizophrenia talk,some,1.0138058428540504,-1.476469641374085,0.19582252847201506,0.7880106636307801
